id,isfraud
32392603,0.5681818181818182
32392604,0.5681818181818182
32392605,0.45
32392606,0.5146804835924007
32392607,0.5146804835924007
32392608,0.5681818181818182
32392609,0.0
32392610,0.5681818181818182
32392611,0.5146804835924007
32392612,0.45
32392613,0.5681818181818182
32392614,0.5
32392615,0.5833333333333334
32392616,0.5
32392617,0.0
32392618,1.0
32392619,0.45
32392620,1.0
32392621,0.5681818181818182
32392622,0.45
32392623,0.4666666666666667
32392624,0.3157894736842105
32392625,0.5681818181818182
32392626,0.5
32392627,1.0
32392628,0.5146804835924007
32392629,0.0
32392630,0.5
32392631,0.5
32392632,0.813953488372093
32392633,0.5681818181818182
32392634,0.5
32392635,0.0
32392636,1.0
32392637,0.5
32392638,0.45
32392639,0.5
32392640,0.5
32392641,0.1
32392642,0.5681818181818182
32392643,0.2
32392644,1.0
32392645,0.0
32392646,0.5146804835924007
32392647,0.45
32392648,0.5
32392649,0.46153846153846156
32392650,0.0
32392651,0.3157894736842105
32392652,0.5681818181818182
32392653,0.0
32392654,0.4666666666666667
32392655,0.5
32392656,0.0
32392657,0.5
32392658,0.5
32392659,0.5146804835924007
32392660,0.5
32392661,0.45
32392662,0.5681818181818182
32392663,0.1
32392664,0.45
32392665,0.5
32392666,0.5146804835924007
32392667,0.0
32392668,0.3157894736842105
32392669,0.5681818181818182
32392670,0.45
32392671,0.5146804835924007
32392672,1.0
32392673,0.5681818181818182
32392674,1.0
32392675,0.5681818181818182
32392676,0.5681818181818182
32392677,0.1
32392678,0.5681818181818182
32392679,0.5
32392680,0.0
32392681,0.5681818181818182
32392682,0.45
32392683,0.5681818181818182
32392684,0.5
32392685,0.0
32392686,0.5681818181818182
32392687,0.5681818181818182
32392688,1.0
32392689,1.0
32392690,0.5681818181818182
32392691,0.0
32392692,0.5681818181818182
32392693,0.0
32392694,1.0
32392695,0.5
32392696,0.1
32392697,0.0
32392698,0.5681818181818182
32392699,0.3157894736842105
32392700,0.3157894736842105
32392701,0.5681818181818182
32392702,0.5681818181818182
32392703,0.1
32392704,0.5
32392705,0.5681818181818182
32392706,0.5
32392707,0.5146804835924007
32392708,0.5833333333333334
32392709,0.45
32392710,0.5681818181818182
32392711,0.5681818181818182
32392712,0.5
32392713,0.45
32392714,0.5146804835924007
32392715,0.0
32392716,0.0
32392717,0.5681818181818182
32392718,0.5681818181818182
32392719,1.0
32392720,0.45
32392721,0.5658835546475995
32392722,0.0
32392723,0.45
32392724,0.0
32392725,1.0
32392726,0.45
32392727,0.5681818181818182
32392728,0.5681818181818182
32392729,0.45
32392730,0.5681818181818182
32392731,0.5681818181818182
32392732,0.5681818181818182
32392733,0.5681818181818182
32392734,0.5
32392735,0.0
32392736,0.6666666666666666
32392737,0.5681818181818182
32392738,0.3333333333333333
32392739,0.5
32392740,0.5
32392741,0.1
32392742,0.0
32392743,0.5681818181818182
32392744,0.0
32392745,0.4666666666666667
32392746,0.5
32392747,0.5681818181818182
32392748,0.45
32392749,0.3157894736842105
32392750,0.3157894736842105
32392751,1.0
32392752,0.45
32392753,0.5681818181818182
32392754,0.45
32392755,0.45
32392756,0.5
32392757,0.45
32392758,0.45
32392759,0.0
32392760,0.4166666666666667
32392761,0.0
32392762,0.375
32392763,0.0
32392764,0.5681818181818182
32392765,0.5681818181818182
32392766,0.5
32392767,0.0
32392768,0.5681818181818182
32392769,0.0
32392770,0.5
32392771,0.5
32392772,1.0
32392773,0.45
32392774,0.3157894736842105
32392775,0.4166666666666667
32392776,0.0
32392777,0.5146804835924007
32392778,0.5681818181818182
32392779,0.5681818181818182
32392780,0.0
32392781,0.0
32392782,0.0
32392783,0.5681818181818182
32392784,1.0
32392785,1.0
32392786,0.0
32392787,0.0
32392788,0.5681818181818182
32392789,0.0
32392790,0.5
32392791,0.0
32392792,1.0
32392793,0.5
32392794,0.5
32392795,0.5
32392796,0.5681818181818182
32392797,0.5681818181818182
32392798,0.5
32392799,0.0
32392800,0.45
32392801,0.5681818181818182
32392802,0.0
32392803,0.5658835546475995
32392804,0.5681818181818182
32392805,1.0
32392806,0.0
32392807,0.5681818181818182
32392808,0.1
32392809,0.5681818181818182
32392810,0.5681818181818182
32392811,1.0
32392812,0.0
32392813,0.5
32392814,0.5681818181818182
32392815,0.0
32392816,0.5681818181818182
32392817,1.0
32392818,0.0
32392819,0.5
32392820,0.5681818181818182
32392821,0.625
32392822,0.5
32392823,0.1
32392824,1.0
32392825,0.45
32392826,0.45
32392827,0.5681818181818182
32392828,0.5681818181818182
32392829,1.0
32392830,0.5681818181818182
32392831,0.5146804835924007
32392832,0.3157894736842105
32392833,0.5
32392834,0.0
32392835,0.5681818181818182
32392836,0.5681818181818182
32392837,0.45
32392838,0.0
32392839,0.5146804835924007
32392840,0.0
32392841,0.1
32392842,0.5
32392843,0.5681818181818182
32392844,0.5
32392845,0.1
32392846,0.5681818181818182
32392847,0.5
32392848,0.45
32392849,0.3157894736842105
32392850,0.45
32392851,0.45
32392852,0.5681818181818182
32392853,0.0
32392854,0.5
32392855,0.5681818181818182
32392856,1.0
32392857,0.1
32392858,0.0
32392859,0.5681818181818182
32392860,1.0
32392861,0.0
32392862,0.5
32392863,0.5681818181818182
32392864,1.0
32392865,0.5681818181818182
32392866,0.0
32392867,0.0
32392868,1.0
32392869,0.0
32392870,1.0
32392871,0.45
32392872,0.45
32392873,0.5
32392874,0.45
32392875,0.0
32392876,0.0
32392877,0.5
32392878,0.5681818181818182
32392879,0.5681818181818182
32392880,1.0
32392881,0.0
32392882,0.0
32392883,0.5681818181818182
32392884,0.5681818181818182
32392885,0.5
32392886,0.5681818181818182
32392887,0.0
32392888,0.5681818181818182
32392889,0.813953488372093
32392890,0.5681818181818182
32392891,0.45
32392892,0.45
32392893,0.45
32392894,0.3157894736842105
32392895,0.0
32392896,0.45
32392897,0.5
32392898,0.625
32392899,0.0
32392900,0.5
32392901,0.5
32392902,1.0
32392903,1.0
32392904,0.5
32392905,0.5833333333333334
32392906,0.3157894736842105
32392907,0.45
32392908,0.5
32392909,0.45
32392910,0.45
32392911,0.5681818181818182
32392912,0.5681818181818182
32392913,1.0
32392914,1.0
32392915,0.5681818181818182
32392916,0.0
32392917,0.5681818181818182
32392918,1.0
32392919,0.813953488372093
32392920,0.5681818181818182
32392921,0.5
32392922,0.1
32392923,0.5681818181818182
32392924,1.0
32392925,0.1
32392926,0.5681818181818182
32392927,0.5
32392928,0.5681818181818182
32392929,0.2857142857142857
32392930,0.0
32392931,0.5
32392932,0.8043478260869565
32392933,0.5681818181818182
32392934,0.45
32392935,0.45
32392936,0.0
32392937,0.0
32392938,1.0
32392939,0.45
32392940,0.0
32392941,0.5681818181818182
32392942,0.1
32392943,0.5681818181818182
32392944,0.1
32392945,0.5681818181818182
32392946,0.625
32392947,0.5681818181818182
32392948,0.5
32392949,0.5
32392950,0.0
32392951,0.5833333333333334
32392952,0.5681818181818182
32392953,0.5
32392954,0.5681818181818182
32392955,0.5681818181818182
32392956,0.4166666666666667
32392957,0.3902439024390244
32392958,0.5681818181818182
32392959,0.5146804835924007
32392960,0.5681818181818182
32392961,0.5681818181818182
32392962,0.45
32392963,1.0
32392964,0.0
32392965,0.5681818181818182
32392966,0.5833333333333334
32392967,0.0
32392968,0.45
32392969,1.0
32392970,0.5833333333333334
32392971,0.5833333333333334
32392972,0.45
32392973,0.5
32392974,1.0
32392975,0.5
32392976,0.5
32392977,0.5681818181818182
32392978,1.0
32392979,0.5
32392980,0.5681818181818182
32392981,0.0
32392982,0.5681818181818182
32392983,0.5833333333333334
32392984,0.5
32392985,0.4666666666666667
32392986,0.5681818181818182
32392987,1.0
32392988,0.5681818181818182
32392989,0.3157894736842105
32392990,0.0
32392991,0.5681818181818182
32392992,0.8043478260869565
32392993,1.0
32392994,0.45
32392995,0.1
32392996,0.0
32392997,0.5681818181818182
32392998,0.5
32392999,0.5
32393000,0.813953488372093
32393001,0.5681818181818182
32393002,0.5681818181818182
32393003,0.5681818181818182
32393004,0.45
32393005,0.0
32393006,0.5681818181818182
32393007,0.5681818181818182
32393008,0.5
32393009,0.0
32393010,0.0
32393011,0.0
32393012,0.45
32393013,0.5
32393014,0.5681818181818182
32393015,0.3888888888888889
32393016,0.5
32393017,0.45
32393018,0.5681818181818182
32393019,0.5681818181818182
32393020,0.45
32393021,0.5681818181818182
32393022,0.0
32393023,0.45
32393024,0.5
32393025,0.5681818181818182
32393026,0.45
32393027,0.0
32393028,0.5681818181818182
32393029,0.0
32393030,0.5681818181818182
32393031,0.5681818181818182
32393032,0.0
32393033,0.0
32393034,0.5
32393035,0.5681818181818182
32393036,0.5
32393037,1.0
32393038,0.3157894736842105
32393039,0.5
32393040,1.0
32393041,0.5681818181818182
32393042,0.5
32393043,0.5681818181818182
32393044,0.3157894736842105
32393045,1.0
32393046,0.3888888888888889
32393047,0.45
32393048,0.5681818181818182
32393049,0.5681818181818182
32393050,0.5
32393051,0.5681818181818182
32393052,1.0
32393053,0.0
32393054,0.5681818181818182
32393055,0.6666666666666666
32393056,0.1
32393057,1.0
32393058,0.45
32393059,0.5681818181818182
32393060,0.5681818181818182
32393061,0.5658835546475995
32393062,0.5681818181818182
32393063,0.5146804835924007
32393064,0.0
32393065,0.5
32393066,0.1
32393067,0.5
32393068,0.5681818181818182
32393069,0.5681818181818182
32393070,0.5681818181818182
32393071,0.5
32393072,0.5
32393073,0.5658835546475995
32393074,0.0
32393075,0.5681818181818182
32393076,0.5681818181818182
32393077,0.8043478260869565
32393078,0.0
32393079,0.5681818181818182
32393080,0.3157894736842105
32393081,0.5681818181818182
32393082,0.5681818181818182
32393083,0.625
32393084,0.45
32393085,0.5658835546475995
32393086,0.5681818181818182
32393087,0.5681818181818182
32393088,0.5681818181818182
32393089,0.5
32393090,0.5681818181818182
32393091,0.5
32393092,0.0
32393093,0.0
32393094,0.0
32393095,0.5681818181818182
32393096,0.5681818181818182
32393097,0.0
32393098,0.45
32393099,0.5
32393100,0.5681818181818182
32393101,0.3157894736842105
32393102,0.5
32393103,0.5681818181818182
32393104,0.0
32393105,0.5
32393106,1.0
32393107,0.625
32393108,0.5
32393109,0.5146804835924007
32393110,0.0
32393111,1.0
32393112,0.5
32393113,0.5
32393114,0.0
32393115,0.45
32393116,0.5
32393117,0.0
32393118,0.0
32393119,0.5
32393120,0.813953488372093
32393121,0.3888888888888889
32393122,0.5
32393123,0.625
32393124,0.5
32393125,0.5681818181818182
32393126,0.2857142857142857
32393127,0.5681818181818182
32393128,0.5
32393129,0.5
32393130,0.5
32393131,0.5
32393132,0.5
32393133,0.5658835546475995
32393134,0.5146804835924007
32393135,0.0
32393136,0.625
32393137,0.45
32393138,0.5
32393139,0.5
32393140,0.5
32393141,0.5681818181818182
32393142,0.5
32393143,0.45
32393144,0.5681818181818182
32393145,0.1
32393146,0.5681818181818182
32393147,0.5658835546475995
32393148,0.5
32393149,0.5681818181818182
32393150,0.5
32393151,0.5
32393152,0.5681818181818182
32393153,0.5681818181818182
32393154,0.5681818181818182
32393155,0.5681818181818182
32393156,0.0
32393157,0.45
32393158,0.5681818181818182
32393159,0.5
32393160,0.5681818181818182
32393161,0.1
32393162,0.5681818181818182
32393163,0.5681818181818182
32393164,0.5681818181818182
32393165,0.5681818181818182
32393166,0.45
32393167,0.0
32393168,0.5681818181818182
32393169,0.5681818181818182
32393170,0.5681818181818182
32393171,0.2857142857142857
32393172,0.5681818181818182
32393173,0.1
32393174,0.45
32393175,0.5681818181818182
32393176,0.5658835546475995
32393177,0.5681818181818182
32393178,0.45
32393179,0.0
32393180,0.5
32393181,0.5146804835924007
32393182,0.5146804835924007
32393183,0.5681818181818182
32393184,0.45
32393185,0.0
32393186,0.45
32393187,0.5
32393188,0.3157894736842105
32393189,1.0
32393190,0.5146804835924007
32393191,0.1
32393192,0.5
32393193,0.5
32393194,0.5681818181818182
32393195,0.1
32393196,0.5681818181818182
32393197,0.5146804835924007
32393198,0.5681818181818182
32393199,0.0
32393200,0.5681818181818182
32393201,0.1
32393202,0.5681818181818182
32393203,0.45
32393204,0.0
32393205,0.5681818181818182
32393206,0.0
32393207,0.4666666666666667
32393208,0.5
32393209,0.0
32393210,0.46153846153846156
32393211,0.5681818181818182
32393212,0.5681818181818182
32393213,0.5681818181818182
32393214,0.45
32393215,0.5681818181818182
32393216,0.5681818181818182
32393217,0.5681818181818182
32393218,0.5681818181818182
32393219,0.5833333333333334
32393220,0.0
32393221,0.813953488372093
32393222,0.0
32393223,0.0
32393224,0.5681818181818182
32393225,0.5681818181818182
32393226,1.0
32393227,0.0
32393228,0.5681818181818182
32393229,0.5
32393230,0.5
32393231,0.5
32393232,0.0
32393233,0.25
32393234,0.0
32393235,0.5681818181818182
32393236,0.45
32393237,0.2857142857142857
32393238,0.5
32393239,0.3157894736842105
32393240,0.5681818181818182
32393241,0.5
32393242,0.5
32393243,0.5681818181818182
32393244,1.0
32393245,0.5146804835924007
32393246,0.5
32393247,0.5681818181818182
32393248,0.5146804835924007
32393249,0.5
32393250,0.5681818181818182
32393251,1.0
32393252,0.5
32393253,0.5
32393254,0.5681818181818182
32393255,0.5
32393256,0.5
32393257,0.5681818181818182
32393258,0.5146804835924007
32393259,0.0
32393260,0.1
32393261,0.5
32393262,0.5681818181818182
32393263,0.5681818181818182
32393264,0.5681818181818182
32393265,0.5681818181818182
32393266,0.5146804835924007
32393267,0.5681818181818182
32393268,0.45
32393269,0.0
32393270,0.45
32393271,0.45
32393272,0.0
32393273,0.5681818181818182
32393274,0.5833333333333334
32393275,0.45
32393276,0.5681818181818182
32393277,0.5
32393278,0.0
32393279,0.0
32393280,0.5
32393281,0.45
32393282,0.0
32393283,0.45
32393284,0.5
32393285,0.5681818181818182
32393286,0.5681818181818182
32393287,0.45
32393288,0.5681818181818182
32393289,0.5681818181818182
32393290,0.45
32393291,0.5
32393292,0.5681818181818182
32393293,1.0
32393294,0.5681818181818182
32393295,0.5
32393296,0.1
32393297,0.0
32393298,0.6666666666666666
32393299,1.0
32393300,1.0
32393301,1.0
32393302,0.5681818181818182
32393303,0.3157894736842105
32393304,1.0
32393305,0.5
32393306,0.5681818181818182
32393307,1.0
32393308,0.5
32393309,0.0
32393310,0.0
32393311,0.0
32393312,0.45
32393313,0.5
32393314,0.5681818181818182
32393315,0.45
32393316,0.3157894736842105
32393317,0.5681818181818182
32393318,0.5681818181818182
32393319,0.0
32393320,0.0
32393321,0.5
32393322,0.5681818181818182
32393323,0.5
32393324,0.5681818181818182
32393325,0.45
32393326,0.5681818181818182
32393327,0.5
32393328,0.5681818181818182
32393329,0.0
32393330,0.5
32393331,0.0
32393332,0.5
32393333,0.45
32393334,0.5
32393335,0.3157894736842105
32393336,0.0
32393337,0.5146804835924007
32393338,0.0
32393339,0.1
32393340,1.0
32393341,0.3157894736842105
32393342,0.5
32393343,0.0
32393344,0.0
32393345,0.0
32393346,0.5
32393347,0.2857142857142857
32393348,0.5681818181818182
32393349,0.5681818181818182
32393350,0.5681818181818182
32393351,0.0
32393352,0.5
32393353,0.5
32393354,0.5681818181818182
32393355,0.5833333333333334
32393356,0.45
32393357,0.5681818181818182
32393358,0.5555555555555556
32393359,0.5681818181818182
32393360,0.0
32393361,0.45
32393362,0.5
32393363,0.5
32393364,0.5681818181818182
32393365,0.45
32393366,0.5681818181818182
32393367,0.5681818181818182
32393368,0.45
32393369,0.5681818181818182
32393370,0.5681818181818182
32393371,1.0
32393372,0.5
32393373,0.45
32393374,1.0
32393375,0.45
32393376,0.5681818181818182
32393377,0.0
32393378,0.0
32393379,0.5146804835924007
32393380,0.5681818181818182
32393381,0.5
32393382,0.0
32393383,0.5681818181818182
32393384,0.5681818181818182
32393385,0.1
32393386,0.2857142857142857
32393387,0.5658835546475995
32393388,0.0
32393389,0.5681818181818182
32393390,0.5681818181818182
32393391,0.3157894736842105
32393392,0.5
32393393,0.3157894736842105
32393394,0.625
32393395,0.5
32393396,1.0
32393397,0.5
32393398,0.45
32393399,0.5
32393400,0.5681818181818182
32393401,0.45
32393402,0.5146804835924007
32393403,0.5681818181818182
32393404,0.0
32393405,0.5681818181818182
32393406,0.0
32393407,0.5
32393408,0.5681818181818182
32393409,0.5
32393410,0.5681818181818182
32393411,0.45
32393412,0.0
32393413,0.5
32393414,0.5
32393415,0.5
32393416,0.0
32393417,0.5146804835924007
32393418,0.0
32393419,0.0
32393420,0.45
32393421,0.5681818181818182
32393422,0.5146804835924007
32393423,0.5681818181818182
32393424,0.5681818181818182
32393425,0.0
32393426,0.0
32393427,0.5
32393428,0.5
32393429,0.5
32393430,0.45
32393431,0.45
32393432,0.5681818181818182
32393433,0.5
32393434,0.45
32393435,0.0
32393436,0.0
32393437,0.5681818181818182
32393438,0.5
32393439,0.5146804835924007
32393440,0.45
32393441,0.5
32393442,0.5
32393443,0.5681818181818182
32393444,0.45
32393445,0.5681818181818182
32393446,0.5833333333333334
32393447,0.5681818181818182
32393448,0.45
32393449,0.0
32393450,0.5681818181818182
32393451,0.5681818181818182
32393452,0.5681818181818182
32393453,1.0
32393454,0.5
32393455,0.0
32393456,0.45
32393457,0.5681818181818182
32393458,1.0
32393459,0.2857142857142857
32393460,0.5681818181818182
32393461,0.5681818181818182
32393462,0.5681818181818182
32393463,1.0
32393464,0.1
32393465,0.5681818181818182
32393466,0.5
32393467,0.2857142857142857
32393468,1.0
32393469,0.45
32393470,0.0
32393471,0.0
32393472,0.5681818181818182
32393473,0.5
32393474,1.0
32393475,1.0
32393476,0.5681818181818182
32393477,0.0
32393478,0.3333333333333333
32393479,0.0
32393480,0.5681818181818182
32393481,0.5681818181818182
32393482,0.45
32393483,0.5681818181818182
32393484,0.45
32393485,0.5681818181818182
32393486,0.5833333333333334
32393487,0.5146804835924007
32393488,0.5
32393489,0.0
32393490,0.5
32393491,0.45
32393492,0.45
32393493,0.5681818181818182
32393494,0.5681818181818182
32393495,0.5
32393496,1.0
32393497,0.0
32393498,0.5
32393499,0.45
32393500,0.0
32393501,0.0
32393502,0.0
32393503,0.5681818181818182
32393504,0.5681818181818182
32393505,0.5681818181818182
32393506,0.5681818181818182
32393507,0.5658835546475995
32393508,0.45
32393509,1.0
32393510,1.0
32393511,0.5146804835924007
32393512,0.45
32393513,0.5681818181818182
32393514,0.5681818181818182
32393515,0.45
32393516,0.5
32393517,0.0
32393518,1.0
32393519,0.45
32393520,0.5681818181818182
32393521,1.0
32393522,0.0
32393523,0.45
32393524,0.45
32393525,0.5681818181818182
32393526,0.3157894736842105
32393527,0.0
32393528,0.0
32393529,0.5833333333333334
32393530,0.5
32393531,0.3157894736842105
32393532,0.45
32393533,0.1
32393534,0.5
32393535,0.45
32393536,0.45
32393537,0.5833333333333334
32393538,0.0
32393539,0.0
32393540,0.5
32393541,0.5658835546475995
32393542,0.0
32393543,0.1
32393544,0.5681818181818182
32393545,0.0
32393546,0.5
32393547,0.5
32393548,0.45
32393549,0.45
32393550,0.5681818181818182
32393551,0.45
32393552,0.5
32393553,0.5681818181818182
32393554,0.5681818181818182
32393555,0.0
32393556,0.5
32393557,0.45
32393558,0.5681818181818182
32393559,0.5
32393560,1.0
32393561,0.5
32393562,0.5
32393563,0.45
32393564,0.0
32393565,0.5681818181818182
32393566,0.5681818181818182
32393567,0.0
32393568,0.5
32393569,0.5833333333333334
32393570,0.5146804835924007
32393571,0.0
32393572,0.5681818181818182
32393573,0.45
32393574,0.0
32393575,0.0
32393576,1.0
32393577,0.0
32393578,0.45
32393579,0.5681818181818182
32393580,0.5146804835924007
32393581,0.0
32393582,0.625
32393583,0.1
32393584,0.5681818181818182
32393585,0.5681818181818182
32393586,0.5681818181818182
32393587,0.5
32393588,1.0
32393589,0.5681818181818182
32393590,0.0
32393591,0.5
32393592,0.5
32393593,0.1
32393594,0.5681818181818182
32393595,0.0
32393596,0.0
32393597,0.5681818181818182
32393598,0.0
32393599,1.0
32393600,0.45
32393601,0.5681818181818182
32393602,0.1
32393603,0.813953488372093
32393604,0.0
32393605,0.5146804835924007
32393606,0.5681818181818182
32393607,0.5681818181818182
32393608,0.0
32393609,0.5681818181818182
32393610,0.0
32393611,0.0
32393612,0.0
32393613,0.45
32393614,0.5681818181818182
32393615,0.0
32393616,0.1
32393617,0.0
32393618,0.5833333333333334
32393619,0.45
32393620,0.45
32393621,0.5681818181818182
32393622,0.45
32393623,0.1
32393624,0.0
32393625,0.0
32393626,1.0
32393627,1.0
32393628,0.45
32393629,0.5
32393630,0.45
32393631,0.5
32393632,0.5681818181818182
32393633,0.1
32393634,0.5681818181818182
32393635,0.5658835546475995
32393636,0.45
32393637,0.5
32393638,0.3157894736842105
32393639,0.5681818181818182
32393640,0.5681818181818182
32393641,0.5681818181818182
32393642,0.5
32393643,0.45
32393644,0.5681818181818182
32393645,0.5
32393646,0.1
32393647,0.5
32393648,0.3333333333333333
32393649,0.5833333333333334
32393650,0.0
32393651,0.45
32393652,0.5681818181818182
32393653,0.5
32393654,0.45
32393655,0.45
32393656,0.1
32393657,1.0
32393658,0.0
32393659,0.5
32393660,0.0
32393661,0.45
32393662,0.5
32393663,0.0
32393664,0.0
32393665,0.5
32393666,0.45
32393667,0.0
32393668,0.5681818181818182
32393669,0.5681818181818182
32393670,0.1
32393671,0.5833333333333334
32393672,0.5681818181818182
32393673,0.5681818181818182
32393674,0.0
32393675,0.5681818181818182
32393676,1.0
32393677,0.0
32393678,0.5833333333333334
32393679,0.3157894736842105
32393680,0.5833333333333334
32393681,0.5
32393682,0.5681818181818182
32393683,0.1
32393684,0.3333333333333333
32393685,0.45
32393686,0.5
32393687,0.45
32393688,0.5681818181818182
32393689,0.5681818181818182
32393690,0.3157894736842105
32393691,0.5658835546475995
32393692,0.813953488372093
32393693,0.5
32393694,0.0
32393695,0.0
32393696,0.5833333333333334
32393697,0.0
32393698,0.5146804835924007
32393699,0.5
32393700,0.45
32393701,0.5681818181818182
32393702,0.5681818181818182
32393703,0.45
32393704,0.5
32393705,0.1
32393706,0.5658835546475995
32393707,0.0
32393708,0.5681818181818182
32393709,0.0
32393710,0.5
32393711,0.5
32393712,0.45
32393713,0.5681818181818182
32393714,0.5681818181818182
32393715,0.5
32393716,0.5681818181818182
32393717,0.0
32393718,0.1
32393719,0.8947368421052632
32393720,1.0
32393721,0.0
32393722,0.3157894736842105
32393723,0.0
32393724,0.5
32393725,0.45
32393726,1.0
32393727,0.5
32393728,0.5681818181818182
32393729,0.5681818181818182
32393730,0.0
32393731,0.45
32393732,0.5
32393733,0.5
32393734,0.5
32393735,0.5658835546475995
32393736,0.5681818181818182
32393737,0.5681818181818182
32393738,0.5681818181818182
32393739,0.1
32393740,1.0
32393741,0.5681818181818182
32393742,0.45
32393743,0.2857142857142857
32393744,0.0
32393745,0.5681818181818182
32393746,0.0
32393747,0.3333333333333333
32393748,0.45
32393749,0.5681818181818182
32393750,0.5681818181818182
32393751,0.5
32393752,1.0
32393753,0.5681818181818182
32393754,0.5
32393755,0.0
32393756,0.2857142857142857
32393757,0.0
32393758,0.0
32393759,0.5681818181818182
32393760,0.0
32393761,0.3157894736842105
32393762,0.5
32393763,0.5
32393764,0.0
32393765,0.5681818181818182
32393766,1.0
32393767,0.45
32393768,0.0
32393769,0.45
32393770,0.45
32393771,0.5681818181818182
32393772,0.45
32393773,0.45
32393774,0.5681818181818182
32393775,0.5146804835924007
32393776,0.5681818181818182
32393777,0.0
32393778,0.0
32393779,0.5
32393780,0.5
32393781,0.5
32393782,0.0
32393783,0.1
32393784,0.5681818181818182
32393785,0.375
32393786,0.5681818181818182
32393787,0.5681818181818182
32393788,1.0
32393789,0.625
32393790,0.5
32393791,1.0
32393792,0.5658835546475995
32393793,0.5146804835924007
32393794,0.1
32393795,0.5
32393796,0.5
32393797,0.5681818181818182
32393798,0.5
32393799,0.5658835546475995
32393800,0.5681818181818182
32393801,0.5
32393802,0.5146804835924007
32393803,0.5681818181818182
32393804,0.5681818181818182
32393805,0.5
32393806,0.0
32393807,0.5681818181818182
32393808,0.45
32393809,0.45
32393810,0.5681818181818182
32393811,0.0
32393812,0.0
32393813,0.5681818181818182
32393814,0.0
32393815,0.5681818181818182
32393816,1.0
32393817,1.0
32393818,0.5
32393819,0.5146804835924007
32393820,0.0
32393821,0.5
32393822,0.0
32393823,0.5833333333333334
32393824,0.5
32393825,0.5681818181818182
32393826,0.5
32393827,0.5146804835924007
32393828,0.5681818181818182
32393829,0.5
32393830,0.0
32393831,0.5681818181818182
32393832,0.5681818181818182
32393833,0.5146804835924007
32393834,0.5658835546475995
32393835,0.5681818181818182
32393836,0.5
32393837,0.5681818181818182
32393838,1.0
32393839,0.5
32393840,0.5681818181818182
32393841,0.0
32393842,0.5681818181818182
32393843,0.45
32393844,0.45
32393845,0.5681818181818182
32393846,0.0
32393847,0.5681818181818182
32393848,0.45
32393849,0.45
32393850,0.5681818181818182
32393851,0.2
32393852,0.0
32393853,0.5681818181818182
32393854,1.0
32393855,0.5681818181818182
32393856,0.0
32393857,0.45
32393858,0.45
32393859,0.5681818181818182
32393860,0.5681818181818182
32393861,0.5681818181818182
32393862,1.0
32393863,0.625
32393864,1.0
32393865,0.5681818181818182
32393866,1.0
32393867,1.0
32393868,0.0
32393869,0.5146804835924007
32393870,0.5681818181818182
32393871,0.1
32393872,1.0
32393873,0.5681818181818182
32393874,0.5681818181818182
32393875,0.45
32393876,0.5
32393877,0.5681818181818182
32393878,0.46153846153846156
32393879,0.5681818181818182
32393880,0.5681818181818182
32393881,0.5681818181818182
32393882,0.5
32393883,0.5681818181818182
32393884,0.5
32393885,1.0
32393886,0.5146804835924007
32393887,0.5
32393888,0.5146804835924007
32393889,0.5681818181818182
32393890,0.5681818181818182
32393891,0.45
32393892,0.5
32393893,0.5681818181818182
32393894,0.5681818181818182
32393895,0.0
32393896,0.5681818181818182
32393897,0.5681818181818182
32393898,0.5146804835924007
32393899,0.5
32393900,1.0
32393901,0.5681818181818182
32393902,0.0
32393903,0.45
32393904,0.5681818181818182
32393905,0.5
32393906,0.5681818181818182
32393907,0.5681818181818182
32393908,0.0
32393909,0.5681818181818182
32393910,0.5681818181818182
32393911,0.5
32393912,0.45
32393913,0.5
32393914,0.5681818181818182
32393915,0.5
32393916,0.0
32393917,0.5146804835924007
32393918,0.45
32393919,0.0
32393920,0.5681818181818182
32393921,0.5681818181818182
32393922,0.3333333333333333
32393923,0.1
32393924,0.5
32393925,0.45
32393926,0.45
32393927,0.5681818181818182
32393928,0.45
32393929,0.0
32393930,0.3157894736842105
32393931,1.0
32393932,0.5681818181818182
32393933,0.5
32393934,0.5681818181818182
32393935,0.0
32393936,0.5681818181818182
32393937,0.0
32393938,0.5681818181818182
32393939,0.5681818181818182
32393940,0.45
32393941,0.0
32393942,0.0
32393943,0.8043478260869565
32393944,0.5681818181818182
32393945,0.0
32393946,0.5
32393947,0.0
32393948,0.45
32393949,0.5
32393950,0.5681818181818182
32393951,0.5681818181818182
32393952,1.0
32393953,0.3157894736842105
32393954,0.5
32393955,0.0
32393956,0.5681818181818182
32393957,0.45
32393958,0.5
32393959,0.813953488372093
32393960,0.3157894736842105
32393961,0.45
32393962,0.0
32393963,0.5
32393964,0.45
32393965,0.0
32393966,0.5146804835924007
32393967,0.5681818181818182
32393968,0.5
32393969,0.5146804835924007
32393970,0.5
32393971,0.2857142857142857
32393972,0.5681818181818182
32393973,0.0
32393974,0.5681818181818182
32393975,0.5
32393976,0.5
32393977,0.5833333333333334
32393978,1.0
32393979,0.45
32393980,0.5
32393981,0.5681818181818182
32393982,0.45
32393983,0.5681818181818182
32393984,0.5
32393985,0.45
32393986,0.5681818181818182
32393987,0.5681818181818182
32393988,0.0
32393989,0.5
32393990,0.5681818181818182
32393991,0.5681818181818182
32393992,0.4166666666666667
32393993,0.5
32393994,0.0
32393995,0.5681818181818182
